"Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"Filii",15,13,1,1,0.29,1.2041,0.15,1.1461,5,671.556308697154,688.847058823529,2.25,0,1.1461
"gamut",13,13,12,12,0.25,1.1461,0.15,1.1461,5,576.304153696756,879.858823529412,2,0,1.1461
"gated",13,13,12,12,0.25,1.1461,0.15,1.1461,5,547.435382579082,885.113725490196,1.4,10,1.1461
"gayer",15,13,15,13,0.29,1.2041,0.15,1.1461,5,580.745769148907,849.654901960784,1.7,5,1.1461
"grift",23,13,21,13,0.45,1.3802,0.15,1.1461,5,630.651384122169,776.788235294118,1.7,3,1.1461
"grins",13,13,13,13,0.25,1.1461,0.15,1.1461,5,545.324648814748,794.01568627451,1.5,5,1.1461
"gulps",13,13,7,7,0.25,1.1461,0.15,1.1461,5,601.923269348443,870.337254901961,1.9,1,1.1461
"heron",14,13,12,11,0.27,1.1761,0.15,1.1461,5,470.790030462658,806.074509803922,1.8,1,1.1461
"holla",17,13,10,8,0.33,1.2553,0.15,1.1461,5,580.187989863515,778.796078431373,1.95,0,1.1461
"Hurst",26,13,0,0,0.51,1.4314,0.15,1.1461,5,520.739056721737,809.913725490196,1.7,6,1.1461
"jinks",14,13,12,11,0.27,1.1761,0.15,1.1461,5,608.430642908451,781.980392156863,1.35,11,1.1461
"Judah",117,13,0,0,2.29,2.0719,0.15,1.1461,5,559.090402931863,863.305882352941,2.35,1,1.1461
"knell",14,13,14,13,0.27,1.1761,0.15,1.1461,5,615.578980099501,779.854901960784,1.8,4,1.1461
"labia",14,13,12,11,0.27,1.1761,0.15,1.1461,5,570.196182855773,783.043137254902,2,0,1.1461
"lager",25,13,18,11,0.49,1.415,0.15,1.1461,5,567.255965493387,804.670588235294,1.35,12,1.1461
"Merle",36,13,0,0,0.71,1.5682,0.15,1.1461,5,577.810902040598,822.61568627451,1.85,1,1.1461
"Mille",35,13,11,4,0.69,1.5563,0.15,1.1461,5,662.248473541382,789.113725490196,1.7,4,1.1461
"mired",13,13,11,11,0.25,1.1461,0.15,1.1461,5,576.094158219596,833.694117647059,1.45,10,1.1461
"narco",16,13,9,8,0.31,1.2304,0.15,1.1461,5,462.172249048872,761.317647058824,1.85,2,1.1461
"Norse",78,13,0,0,1.53,1.8976,0.15,1.1461,5,494.485943943383,838.878431372549,1.75,5,1.1461
"orbed",23,13,22,13,0.45,1.3802,0.15,1.1461,5,540.748428312979,855.239215686275,2,0,1.1461
"ovary",26,13,26,13,0.51,1.4314,0.15,1.1461,5,574.588216005533,763.298039215686,1.95,0,1.1461
"overt",14,13,14,13,0.27,1.1761,0.15,1.1461,5,542.351515816637,725.603921568627,1.7,3,1.1461
"parte",15,13,15,13,0.29,1.2041,0.15,1.1461,5,517.223413015137,812.121568627451,1.35,7,1.1461
"passe",14,13,14,13,0.27,1.1761,0.15,1.1461,5,484.784358288769,850.152941176471,1.4,6,1.1461
"rafts",15,13,15,13,0.29,1.2041,0.15,1.1461,5,510.846121664404,754.776470588235,1.6,3,1.1461
"ramps",21,13,17,13,0.41,1.3424,0.15,1.1461,5,545.064814297495,874.388235294118,1.5,4,1.1461
"ripen",14,13,14,13,0.27,1.1761,0.15,1.1461,5,540.938396919146,797.462745098039,1.8,2,1.1461
"rivet",17,13,16,12,0.33,1.2553,0.15,1.1461,5,548.948264692579,693.313725490196,1.8,2,1.1461
"rowed",14,13,14,13,0.27,1.1761,0.15,1.1461,5,545.128558411151,837.525490196078,1.3,11,1.1461
"Sambo",20,13,5,2,0.39,1.3222,0.15,1.1461,5,563.93280722058,935.58431372549,1.8,4,1.1461
"Shiva",25,13,0,0,0.49,1.415,0.15,1.1461,5,574.864183760341,816.611764705882,1.95,0,1.1461
"shrub",14,13,14,13,0.27,1.1761,0.15,1.1461,5,527.549166600153,829.007843137255,1.85,2,1.1461
"sitar",13,13,13,13,0.25,1.1461,0.15,1.1461,5,519.605867055098,720.082352941177,1.95,0,1.1461
"Spats",39,13,17,10,0.76,1.6021,0.15,1.1461,5,539.644458855454,882.333333333333,1.9,1,1.1461
"Spiro",25,13,0,0,0.49,1.415,0.15,1.1461,5,596.263220661397,838.176470588235,2.15,0,1.1461
"steno",13,13,13,13,0.25,1.1461,0.15,1.1461,5,486.96900856679,782.513725490196,1.9,1,1.1461
"Tania",30,13,0,0,0.59,1.4914,0.15,1.1461,5,548.521131641258,807.156862745098,1.8,3,1.1461
"teats",19,13,19,13,0.37,1.301,0.15,1.1461,5,467.390720860934,764.882352941176,1.15,12,1.1461
"Trina",65,13,0,0,1.27,1.8195,0.15,1.1461,5,573.757423444275,777.63137254902,1.9,1,1.1461
"truss",17,13,16,12,0.33,1.2553,0.15,1.1461,5,484.376423364459,739.627450980392,1.85,2,1.1461
"tubed",13,13,10,10,0.25,1.1461,0.15,1.1461,5,534.517538643678,857.937254901961,1.75,4,1.1461
"twixt",19,13,19,13,0.37,1.301,0.15,1.1461,5,598.636550536088,742.066666666667,1.9,1,1.1461
"wooed",16,13,16,13,0.31,1.2304,0.15,1.1461,5,526.016501050894,863.262745098039,1.75,3,1.1461
"Woolf",32,13,0,0,0.63,1.5185,0.15,1.1461,5,619.665269242023,822.556862745098,1.9,1,1.1461
"yokel",16,13,15,13,0.31,1.2304,0.15,1.1461,5,633.482413467421,819.290196078431,1.8,2,1.1461
"Zowie",18,13,3,3,0.35,1.2788,0.15,1.1461,5,563.602147684038,811.639215686274,1.9,2,1.1461
"abhor",12,12,12,12,0.24,1.1139,0.14,1.1139,5,525.600764226992,841.752941176471,2.2,0,1.1139
"askew",14,12,9,8,0.27,1.1761,0.14,1.1139,5,540.194707611673,847.286274509804,1.9,1,1.1139
"azure",15,12,10,8,0.29,1.2041,0.14,1.1139,5,476.755259132145,748.996078431373,2,0,1.1139
"barbs",12,12,12,12,0.24,1.1139,0.14,1.1139,5,487.578054247477,848.407843137255,1.7,5,1.1139
"basal",15,12,15,12,0.29,1.2041,0.14,1.1139,5,532.722722616861,813.545098039216,1.8,3,1.1139
"beaks",13,12,12,11,0.25,1.1461,0.14,1.1139,5,485.097149945458,865,1.5,8,1.1139
"bebop",21,12,17,12,0.41,1.3424,0.14,1.1139,5,539.520866922072,930.105882352941,2.65,1,1.1139
"beget",16,12,16,12,0.31,1.2304,0.14,1.1139,5,529.926862346022,877.780392156863,1.65,5,1.1139
"bello",21,12,12,11,0.41,1.3424,0.14,1.1139,5,591.793030170004,786.094117647059,1.6,6,1.1139
"blobs",15,12,15,12,0.29,1.2041,0.14,1.1139,5,549.483931279429,846.050980392157,1.5,8,1.1139
"Bogie",25,12,5,3,0.49,1.415,0.14,1.1139,5,563.967460159096,888.792156862745,1.9,2,1.1139
"Boyer",19,12,0,0,0.37,1.301,0.14,1.1139,5,558.572922153935,859.721568627451,1.85,1,1.1139
"Brill",51,12,2,2,1,1.716,0.14,1.1139,5,664.048994998269,755.498039215686,1.65,5,1.1139
"brine",16,12,15,11,0.31,1.2304,0.14,1.1139,5,517.66789381967,782.227450980392,1.65,6,1.1139
"Briny",30,12,13,9,0.59,1.4914,0.14,1.1139,5,584.081999760554,830.337254901961,1.95,0,1.1139
"cadre",12,12,9,9,0.24,1.1139,0.14,1.1139,5,497.96938369649,804.682352941176,1.8,2,1.1139
"chafe",13,12,11,11,0.25,1.1461,0.14,1.1139,5,520.05953321627,818.192156862745,1.75,2,1.1139
"chomp",13,12,13,12,0.25,1.1461,0.14,1.1139,5,584.077760262856,915.501960784314,1.7,4,1.1139
"clank",16,12,11,10,0.31,1.2304,0.14,1.1139,5,552.03389403251,791.043137254902,1.45,9,1.1139
"clued",12,12,12,12,0.24,1.1139,0.14,1.1139,5,550.019148242742,795.156862745098,1.8,2,1.1139
"comps",16,12,14,11,0.31,1.2304,0.14,1.1139,5,542.524213823927,882.074509803922,1.5,6,1.1139
"conch",20,12,18,10,0.39,1.3222,0.14,1.1139,5,477.083690504694,800.643137254902,1.7,4,1.1139
"Damme",23,12,0,0,0.45,1.3802,0.14,1.1139,5,571.488895761831,950.070588235294,2,0,1.1139
"dimly",12,12,11,11,0.24,1.1139,0.14,1.1139,5,683.540202064542,853.160784313725,1.95,1,1.1139
"dreck",13,12,11,10,0.25,1.1461,0.14,1.1139,5,534.554669832654,829.188235294118,1.8,3,1.1139
"duels",14,12,12,11,0.27,1.1761,0.14,1.1139,5,529.748847340834,807.63137254902,1.75,3,1.1139
"edict",16,12,15,11,0.31,1.2304,0.14,1.1139,5,539.968252986404,778.470588235294,1.85,1,1.1139
"foamy",14,12,12,12,0.27,1.1761,0.14,1.1139,5,603.776890281213,869.678431372549,1.9,1,1.1139
"ganja",14,12,12,10,0.27,1.1761,0.14,1.1139,5,590.594320509749,851.643137254902,2,0,1.1139
"Genoa",43,12,0,0,0.84,1.6435,0.14,1.1139,5,491.59896174209,854.678431372549,1.95,0,1.1139
"Ghana",17,12,0,0,0.33,1.2553,0.14,1.1139,5,518.605948200174,887.462745098039,2,0,1.1139
"gored",17,12,17,12,0.33,1.2553,0.14,1.1139,5,549.630496581264,871.458823529412,1.85,2,1.1139
"grata",12,12,12,12,0.24,1.1139,0.14,1.1139,5,542.326243781093,814.250980392157,1.85,1,1.1139
"guano",20,12,12,8,0.39,1.3222,0.14,1.1139,5,515.64606712427,850.450980392157,1.95,1,1.1139
"harps",12,12,12,12,0.24,1.1139,0.14,1.1139,5,500.846671056481,855.2,1.55,6,1.1139
"haves",15,12,15,12,0.29,1.2041,0.14,1.1139,5,463.078245803069,800.850980392157,1.25,11,1.1139
"Hindi",16,12,0,0,0.31,1.2304,0.14,1.1139,5,593.177390454145,847.717647058824,1.9,2,1.1139
"inlay",13,12,13,12,0.25,1.1461,0.14,1.1139,5,607.091972623512,765.4,2,0,1.1139
"jetty",13,12,11,11,0.25,1.1461,0.14,1.1139,5,640.439204379173,773.796078431373,1.9,2,1.1139
"Jocko",23,12,4,4,0.45,1.3802,0.14,1.1139,5,552.202383137786,802.807843137255,1.85,2,1.1139
"julep",18,12,15,9,0.35,1.2788,0.14,1.1139,5,645.320458536195,808.701960784314,1.95,0,1.1139
"Koran",17,12,0,0,0.33,1.2553,0.14,1.1139,5,506.207926277701,828.63137254902,1.8,3,1.1139
"larks",14,12,12,10,0.27,1.1761,0.14,1.1139,5,546.185882752014,772.23137254902,1.55,7,1.1139
"logos",17,12,11,9,0.33,1.2553,0.14,1.1139,5,558.430565754115,822.188235294118,1.75,2,1.1139
"lymph",14,12,14,12,0.27,1.1761,0.14,1.1139,5,724.788519301885,926.137254901961,2.25,1,1.1139
"magma",18,12,16,12,0.35,1.2788,0.14,1.1139,5,597.016795035517,957.513725490196,2,0,1.1139
"Malay",17,12,0,0,0.33,1.2553,0.14,1.1139,5,615.398935137148,871.321568627451,1.8,1,1.1139
"masse",13,12,12,11,0.25,1.1461,0.14,1.1139,5,488.844955037645,845.662745098039,1.7,3,1.1139
"micks",16,12,11,8,0.31,1.2304,0.14,1.1139,5,562.710376592969,822.760784313725,1.3,13,1.1139
"mimes",16,12,13,10,0.31,1.2304,0.14,1.1139,5,559.891207731395,862.2,1.4,11,1.1139
"Moira",83,12,1,1,1.63,1.9243,0.14,1.1139,5,560.932155399472,813.133333333333,1.95,0,1.1139
"Moray",23,12,10,7,0.45,1.3802,0.14,1.1139,5,581.30243767792,866.101960784314,1.85,1,1.1139
"nonny",53,12,39,8,1.04,1.7324,0.14,1.1139,5,508.737280841779,829.305882352941,1.75,5,1.1139
"odors",17,12,17,12,0.33,1.2553,0.14,1.1139,5,505.827429031312,810.725490196078,1.9,0,1.1139
"pecks",14,12,13,12,0.27,1.1761,0.14,1.1139,5,518.18135991167,862.18431372549,1.4,9,1.1139
"pinup",28,12,25,11,0.55,1.4624,0.14,1.1139,5,580.021422965385,868.705882352941,1.95,0,1.1139
"piped",13,12,13,12,0.25,1.1461,0.14,1.1139,5,606.984875754914,919.239215686275,1.6,6,1.1139
"pique",13,12,12,11,0.25,1.1461,0.14,1.1139,5,580.628537127196,865.192156862745,1.9,0,1.1139
"ponds",21,12,21,12,0.41,1.3424,0.14,1.1139,5,516.838424854336,897.329411764706,1.75,1,1.1139
"preys",13,12,12,12,0.25,1.1461,0.14,1.1139,5,583.700345199137,843.094117647059,1.7,5,1.1139
"priss",14,12,11,9,0.27,1.1761,0.14,1.1139,5,535.57461023758,785.694117647059,1.55,6,1.1139
"purrs",12,12,6,6,0.24,1.1139,0.14,1.1139,5,519.496254689119,786.866666666667,1.85,1,1.1139
"Quark",49,12,12,7,0.96,1.699,0.14,1.1139,5,595.742943703939,880.427450980392,2,0,1.1139
"runes",20,12,17,10,0.39,1.3222,0.14,1.1139,5,446.558093888843,765.478431372549,1.6,6,1.1139
"Scala",14,12,0,0,0.27,1.1761,0.14,1.1139,5,542.434064304146,809.894117647059,1.95,0,1.1139
"shuck",13,12,12,11,0.25,1.1461,0.14,1.1139,5,514.180489930028,828.694117647059,1.7,5,1.1139
"Silva",60,12,1,1,1.18,1.7853,0.14,1.1139,5,611.557622981348,760.666666666667,1.85,0,1.1139
"singe",13,12,9,9,0.25,1.1461,0.14,1.1139,5,533.510338015801,822.396078431373,1.25,9,1.1139
"skied",14,12,13,12,0.27,1.1761,0.14,1.1139,5,557.969506079228,835.109803921569,1.7,4,1.1139
"skimp",13,12,13,12,0.25,1.1461,0.14,1.1139,5,628.153352887966,892.341176470588,1.8,0,1.1139
"spake",13,12,11,10,0.25,1.1461,0.14,1.1139,5,535.915094979646,880.235294117647,1.55,8,1.1139
"spoof",12,12,9,9,0.24,1.1139,0.14,1.1139,5,562.338688243274,847.913725490196,1.75,4,1.1139
"strum",12,12,11,11,0.24,1.1139,0.14,1.1139,5,559.978457312368,792.243137254902,1.85,3,1.1139
"talky",18,12,12,10,0.35,1.2788,0.14,1.1139,5,618.048856652565,804.564705882353,1.85,2,1.1139
"tunic",28,12,28,12,0.55,1.4624,0.14,1.1139,5,517.403040279882,727.937254901961,1.8,3,1.1139
"tykes",14,12,13,11,0.27,1.1761,0.14,1.1139,5,574.262100593289,825.937254901961,1.65,6,1.1139
"undid",13,12,13,12,0.25,1.1461,0.14,1.1139,5,570.033425785509,850.611764705882,2,0,1.1139
"vivre",12,12,10,10,0.24,1.1139,0.14,1.1139,5,572.689650011971,681.772549019608,1.95,1,1.1139
"whelp",24,12,22,12,0.47,1.3979,0.14,1.1139,5,621.682388192725,879.643137254902,1.9,1,1.1139
"aught",18,11,15,9,0.35,1.2788,0.13,1.0792,5,556.986127517491,860.670588235294,1.75,1,1.0792
"Babel",12,11,0,0,0.24,1.1139,0.13,1.0792,5,558.72319618485,884.345098039216,1.9,2,1.0792
"bails",11,11,10,10,0.22,1.0792,0.13,1.0792,5,539.721309894377,777.466666666667,1.15,15,1.0792
"banal",14,11,14,11,0.27,1.1761,0.13,1.0792,5,530.693340117592,820.882352941176,1.85,2,1.0792
"Basta",15,11,3,3,0.29,1.2041,0.13,1.0792,5,484.260565488067,852.054901960784,1.8,3,1.0792
"beaus",11,11,11,11,0.22,1.0792,0.13,1.0792,5,448.959408173036,829.537254901961,1.55,8,1.0792
"beset",14,11,14,11,0.27,1.1761,0.13,1.0792,5,475.395387367972,819.690196078431,1.75,3,1.0792
"bidet",18,11,15,11,0.35,1.2788,0.13,1.0792,5,549.953273073136,832.81568627451,1.85,1,1.0792
"Bosun",37,11,7,6,0.73,1.5798,0.13,1.0792,5,482.994555963496,858.729411764706,2.3,0,1.0792
"bough",15,11,8,8,0.29,1.2041,0.13,1.0792,5,551.846901189239,912.835294117647,1.6,5,1.0792
"brows",12,11,12,11,0.24,1.1139,0.13,1.0792,5,530.885374597598,826.905882352941,1.55,4,1.0792
"busty",12,11,7,6,0.24,1.1139,0.13,1.0792,5,551.746466198419,827.913725490196,1.55,7,1.0792
"cabal",13,11,11,9,0.25,1.1461,0.13,1.0792,5,548.596435602734,801.070588235294,1.8,2,1.0792
"Cappy",42,11,0,0,0.82,1.6335,0.13,1.0792,5,641.09032976827,939.976470588235,1.7,5,1.0792
"Carne",25,11,10,7,0.49,1.415,0.13,1.0792,5,496.722811743421,791.117647058824,1.75,1,1.0792
"carny",15,11,14,10,0.29,1.2041,0.13,1.0792,5,517.797211136828,781.996078431373,1.8,4,1.0792
"caulk",13,11,13,11,0.25,1.1461,0.13,1.0792,5,552.390811317742,778.325490196078,2,0,1.0792
"chaff",11,11,10,10,0.22,1.0792,0.13,1.0792,5,577.300592625108,817.952941176471,1.85,2,1.0792
"cleat",22,11,15,11,0.43,1.3617,0.13,1.0792,5,535.155035650623,743.972549019608,1.55,8,1.0792
"clich",16,11,15,11,0.31,1.2304,0.13,1.0792,5,568.455708755685,738.498039215686,1.85,1,1.0792
"Cline",17,11,2,1,0.33,1.2553,0.13,1.0792,5,583.742988932342,756.470588235294,1.7,4,1.0792
"coked",11,11,10,10,0.22,1.0792,0.13,1.0792,5,526.422641471784,854.925490196078,1.3,8,1.0792
"corks",11,11,11,11,0.22,1.0792,0.13,1.0792,5,497.531820177188,778.486274509804,1.5,9,1.0792
"croup",14,11,13,10,0.27,1.1761,0.13,1.0792,5,534.698073136988,800.129411764706,1.85,1,1.0792
"cumin",16,11,13,9,0.31,1.2304,0.13,1.0792,5,549.829840769413,794.635294117647,2,0,1.0792
"dogma",13,11,12,10,0.25,1.1461,0.13,1.0792,5,585.721214116582,949.16862745098,2,0,1.0792
"dowdy",12,11,10,9,0.24,1.1139,0.13,1.0792,5,618.086998829381,927.56862745098,1.75,5,1.0792
"Drang",11,11,3,3,0.22,1.0792,0.13,1.0792,5,552.930415436187,882.776470588235,1.85,1,1.0792
"earls",12,11,9,8,0.24,1.1139,0.13,1.0792,5,507.947825711016,746.580392156863,1.75,3,1.0792
"egged",11,11,11,11,0.22,1.0792,0.13,1.0792,5,597.658270811716,956.141176470588,1.8,1,1.0792
"Emmet",33,11,0,0,0.65,1.5315,0.13,1.0792,5,601.814492377683,939.070588235294,2.55,0,1.0792
"Ethyl",19,11,8,5,0.37,1.301,0.13,1.0792,5,688.41768364062,863.674509803922,2.75,1,1.0792
"exude",11,11,11,11,0.22,1.0792,0.13,1.0792,5,513.257583073933,828.117647058824,1.9,1,1.0792
"ferns",14,11,9,8,0.27,1.1761,0.13,1.0792,5,489.761648309254,775.050980392157,1.85,2,1.0792
"fugue",27,11,25,10,0.53,1.4472,0.13,1.0792,5,556.977128395454,838.992156862745,2,0,1.0792
"gnats",14,11,11,10,0.27,1.1761,0.13,1.0792,5,510.893513049723,839.960784313726,1.75,3,1.0792
"gofer",16,11,16,11,0.31,1.2304,0.13,1.0792,5,557.51120533695,827.592156862745,1.75,2,1.0792
"grump",17,11,15,9,0.33,1.2553,0.13,1.0792,5,631.513107590389,921.521568627451,1.7,3,1.0792
"guava",13,11,12,10,0.25,1.1461,0.13,1.0792,5,542.123256045972,821.278431372549,2.1,0,1.0792
"Gumby",15,11,0,0,0.29,1.2041,0.13,1.0792,5,641.001175273365,947.117647058824,1.9,2,1.0792
"gusts",11,11,8,8,0.22,1.0792,0.13,1.0792,5,518.091461808603,821.666666666667,1.5,6,1.0792
"hacky",14,11,10,8,0.27,1.1761,0.13,1.0792,5,552.680722723281,862.117647058824,1.65,5,1.0792
"Hammy",34,11,8,8,0.67,1.5441,0.13,1.0792,5,631.318206427753,985.709803921569,1.75,5,1.0792
"hobos",11,11,10,10,0.22,1.0792,0.13,1.0792,5,480.090164817621,861.913725490196,1.75,2,1.0792
"ident",15,11,10,7,0.29,1.2041,0.13,1.0792,5,550.294265969616,798.282352941176,1.9,0,1.0792
"Janes",12,11,0,0,0.24,1.1139,0.13,1.0792,5,464.528392130256,798.96862745098,1.25,14,1.0792
"jowls",16,11,12,9,0.31,1.2304,0.13,1.0792,5,645.751229813498,778.490196078431,1.75,3,1.0792
"junky",23,11,21,11,0.45,1.3802,0.13,1.0792,5,649.626034932289,829.56862745098,1.7,5,1.0792
"kayak",26,11,16,8,0.51,1.4314,0.13,1.0792,5,583.23556615319,876.823529411765,2.4,0,1.0792
"Kraft",43,11,1,1,0.84,1.6435,0.13,1.0792,5,583.054523505466,809.61568627451,1.75,4,1.0792
"Laird",60,11,0,0,1.18,1.7853,0.13,1.0792,5,570.424961422831,791,2,0,1.0792
"larva",13,11,12,11,0.25,1.1461,0.13,1.0792,5,555.203181286082,722.101960784314,1.85,0,1.0792
"lolly",11,11,6,6,0.22,1.0792,0.13,1.0792,5,692.943829648548,739.741176470588,1.45,10,1.0792
"lulls",12,11,12,11,0.24,1.1139,0.13,1.0792,5,624.87958004097,710.105882352941,1.65,6,1.0792
"lusts",11,11,10,10,0.22,1.0792,0.13,1.0792,5,526.374120706626,741.058823529412,1.6,7,1.0792
"Macao",16,11,0,0,0.31,1.2304,0.13,1.0792,5,512.302685103891,860.686274509804,1.95,1,1.0792
"mains",12,11,12,11,0.24,1.1139,0.13,1.0792,5,508.208660574133,818.066666666667,1.65,5,1.0792
"Medea",28,11,0,0,0.55,1.4624,0.13,1.0792,5,527.025646500118,922.717647058824,2,0,1.0792
"meted",11,11,11,11,0.22,1.0792,0.13,1.0792,5,543.303278394125,878.494117647059,1.7,3,1.0792
"mirth",11,11,10,10,0.22,1.0792,0.13,1.0792,5,591.771743554951,800.549019607843,1.85,3,1.0792
"muses",23,11,14,7,0.45,1.3802,0.13,1.0792,5,480.535878761272,834.705882352941,1.5,5,1.0792
"myrrh",13,11,9,8,0.25,1.1461,0.13,1.0792,5,644.55583778966,843.650980392157,2.7,0,1.0792
"narcs",13,11,11,9,0.25,1.1461,0.13,1.0792,5,438.967332455369,759.529411764706,1.85,1,1.0792
"Nomad",27,11,7,6,0.53,1.4472,0.13,1.0792,5,572.945870247691,964.647058823529,2,0,1.0792
"norms",16,11,16,11,0.31,1.2304,0.13,1.0792,5,504.68100872642,820.83137254902,1.85,3,1.0792
"nouns",13,11,12,10,0.25,1.1461,0.13,1.0792,5,442.496754862051,794.121568627451,1.85,0,1.0792
"Odell",70,11,0,0,1.37,1.8513,0.13,1.0792,5,663.654838774043,833.647058823529,1.95,0,1.0792
"ogres",28,11,24,11,0.55,1.4624,0.13,1.0792,5,506.617077047914,823.4,1.9,0,1.0792
"Paine",141,11,1,1,2.76,2.1523,0.13,1.0792,5,513.93862439141,799.450980392157,1.9,2,1.0792
"paler",13,11,12,10,0.25,1.1461,0.13,1.0792,5,550.663098278659,803.686274509804,1.7,5,1.0792
"pales",11,11,11,11,0.22,1.0792,0.13,1.0792,5,520.028289701225,827.635294117647,1,19,1.0792
"Patel",50,11,0,0,0.98,1.7076,0.13,1.0792,5,572.027897278313,786.01568627451,1.9,2,1.0792
"pelts",22,11,22,11,0.43,1.3617,0.13,1.0792,5,553.451768563597,807.976470588235,1.7,5,1.0792
"pinks",14,11,10,10,0.27,1.1761,0.13,1.0792,5,555.954447681377,847.062745098039,1,16,1.0792
"polyp",13,11,12,10,0.25,1.1461,0.13,1.0792,5,682.341566898129,898.988235294118,1.9,0,1.0792
"Prism",41,11,11,7,0.8,1.6232,0.13,1.0792,5,611.733091893472,810.772549019608,1.95,1,1.0792
"prods",14,11,11,9,0.27,1.1761,0.13,1.0792,5,544.162197701331,866.043137254902,1.6,4,1.0792
"pubis",13,11,13,11,0.25,1.1461,0.13,1.0792,5,553.75592159523,846.133333333333,1.85,2,1.0792
"purty",11,11,11,11,0.22,1.0792,0.13,1.0792,5,591.146428951498,819.2,1.9,1,1.0792
"quads",13,11,12,10,0.25,1.1461,0.13,1.0792,5,522.862067337109,887.792156862745,1.85,1,1.0792
"rales",17,11,13,10,0.33,1.2553,0.13,1.0792,5,492.14048407694,746.580392156863,1,19,1.0792
"rubes",13,11,9,8,0.25,1.1461,0.13,1.0792,5,477.557399499825,800.011764705882,1.55,6,1.0792
"scads",12,11,7,6,0.24,1.1139,0.13,1.0792,5,469.276590975602,824.2,1.7,5,1.0792
"shard",37,11,36,10,0.73,1.5798,0.13,1.0792,5,530.817833958548,846.152941176471,1.65,4,1.0792
"shill",14,11,13,10,0.27,1.1761,0.13,1.0792,5,642.503563067016,740.929411764706,1.45,7,1.0792
"snags",12,11,10,10,0.24,1.1139,0.13,1.0792,5,489.243219065101,854.043137254902,1.6,5,1.0792
"Sofer",13,11,0,0,0.25,1.1461,0.13,1.0792,5,535.960437784339,820.196078431373,1.9,2,1.0792
"solos",21,11,19,9,0.41,1.3424,0.13,1.0792,5,496.78156609998,764.098039215686,1.8,3,1.0792
"soupy",12,11,6,6,0.24,1.1139,0.13,1.0792,5,561.357068268283,859.019607843137,1.8,3,1.0792
"surer",12,11,12,11,0.24,1.1139,0.13,1.0792,5,474.249070822357,734.192156862745,1.65,3,1.0792
"swath",11,11,11,11,0.22,1.0792,0.13,1.0792,5,541.463229973128,832.117647058824,1.9,1,1.0792
"Tanna",31,11,1,1,0.61,1.5051,0.13,1.0792,5,511.446696331177,844.996078431373,1.6,7,1.0792
"throb",12,11,11,11,0.24,1.1139,0.13,1.0792,5,544.095334158085,822.094117647059,1.8,2,1.0792
"tulle",18,11,16,10,0.35,1.2788,0.13,1.0792,5,591.461642988266,722.972549019608,2,0,1.0792
